anonymous_id,original_timestamp,received_at,sent_at,timestamp,uuid_ts,context_campaign_medium,context_campaign_content,context_campaign_name,context_campaign_source,context_app_namespace,context_destination_id,context_destination_type,context_session_id,user_id,id,channel,event_text,event
2f99f1981bd152cc2b1131703db43ccc,2025-01-10T15:55:34.000000Z,2025-01-10T15:55:34.000000Z,2025-01-10T15:55:34.000000Z,2025-01-10T15:55:34.000000Z,2025-01-10T15:55:34.000000Z,email,4sdf4sda,cmpn_90,email,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1735282767,cindymiller@example.com,Zh8KPHO5ShkUC2bP,web,SIGNUP,signup
2f99f1981bd152cc2b1131703db43ccc,2025-01-10T16:34:10.000000Z,2025-01-10T16:34:10.000000Z,2025-01-10T16:34:10.000000Z,2025-01-10T16:34:10.000000Z,2025-01-10T16:34:10.000000Z,email,4sdf4sda,cmpn_90,email,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1735282767,cindymiller@example.com,IMrijGJd2Z45IXep,web,ORDER COMPLETED,order_completed
2f99f1981bd152cc2b1131703db43ccc,2025-02-05T02:16:22.000000Z,2025-02-05T02:16:22.000000Z,2025-02-05T02:16:22.000000Z,2025-02-05T02:16:22.000000Z,2025-02-05T02:16:22.000000Z,ppc,53454fasdf,cmpn_232,google,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1738701970,cindymiller@example.com,1ySBMS5bds4lQAoy,web,LOGIN,login
2f99f1981bd152cc2b1131703db43ccc,2025-02-05T04:41:57.000000Z,2025-02-05T04:41:57.000000Z,2025-02-05T04:41:57.000000Z,2025-02-05T04:41:57.000000Z,2025-02-05T04:41:57.000000Z,ppc,53454fasdf,cmpn_232,google,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1738701970,cindymiller@example.com,DV0Xcm4jSJAAvlVs,web,CART ADD,cart_add
2f99f1981bd152cc2b1131703db43ccc,2025-02-05T10:38:29.000000Z,2025-02-05T10:38:29.000000Z,2025-02-05T10:38:29.000000Z,2025-02-05T10:38:29.000000Z,2025-02-05T10:38:29.000000Z,ppc,53454fasdf,cmpn_232,google,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1738701970,cindymiller@example.com,1DjmNQXAfZcMMt2v,web,ORDER COMPLETED,order_completed
2f99f1981bd152cc2b1131703db43ccc,2025-03-15T00:20:01.000000Z,2025-03-15T00:20:01.000000Z,2025-03-15T00:20:01.000000Z,2025-03-15T00:20:01.000000Z,2025-03-15T00:20:01.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1741183949,cindymiller@example.com,lZ2qMZiCOIxserl4,web,CART ADD,cart_add
2f99f1981bd152cc2b1131703db43ccc,2025-03-15T00:21:04.000000Z,2025-03-15T00:21:04.000000Z,2025-03-15T00:21:04.000000Z,2025-03-15T00:21:04.000000Z,2025-03-15T00:21:04.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1741183949,cindymiller@example.com,qQus14curzoMqhnV,web,SIGNUP,signup
2f99f1981bd152cc2b1131703db43ccc,2025-03-15T07:32:05.000000Z,2025-03-15T07:32:05.000000Z,2025-03-15T07:32:05.000000Z,2025-03-15T07:32:05.000000Z,2025-03-15T07:32:05.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1741183949,cindymiller@example.com,Jtdcyy0iAZJysAyT,web,ORDER COMPLETED,order_completed
2f99f1981bd152cc2b1131703db43ccc,2025-04-16T11:09:34.000000Z,2025-04-16T11:09:34.000000Z,2025-04-16T11:09:34.000000Z,2025-04-16T11:09:34.000000Z,2025-04-16T11:09:34.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1744781945,cindymiller@example.com,wOqTvP3aVPPNX9Dp,web,LOGIN,login
2f99f1981bd152cc2b1131703db43ccc,2025-04-16T13:00:10.000000Z,2025-04-16T13:00:10.000000Z,2025-04-16T13:00:10.000000Z,2025-04-16T13:00:10.000000Z,2025-04-16T13:00:10.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1744781945,cindymiller@example.com,ZmklCYLU6ByrinkI,web,CART ADD,cart_add
2f99f1981bd152cc2b1131703db43ccc,2025-04-16T22:41:29.000000Z,2025-04-16T22:41:29.000000Z,2025-04-16T22:41:29.000000Z,2025-04-16T22:41:29.000000Z,2025-04-16T22:41:29.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1744781945,cindymiller@example.com,eymGQ70ONBVm4ZKb,web,ORDER COMPLETED,order_completed
2f99f1981bd152cc2b1131703db43ccc,2025-06-25T09:31:35.000000Z,2025-06-25T09:31:35.000000Z,2025-06-25T09:31:35.000000Z,2025-06-25T09:31:35.000000Z,2025-06-25T09:31:35.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1750042109,cindymiller@example.com,WQECHRzp6BtLC16P,web,CART ADD,cart_add
2f99f1981bd152cc2b1131703db43ccc,2025-06-25T09:33:26.000000Z,2025-06-25T09:33:26.000000Z,2025-06-25T09:33:26.000000Z,2025-06-25T09:33:26.000000Z,2025-06-25T09:33:26.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1750042109,cindymiller@example.com,u3xkQ4KRrUWD28wG,web,SIGNUP,signup
2f99f1981bd152cc2b1131703db43ccc,2025-06-25T11:45:22.000000Z,2025-06-25T11:45:22.000000Z,2025-06-25T11:45:22.000000Z,2025-06-25T11:45:22.000000Z,2025-06-25T11:45:22.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1750042109,cindymiller@example.com,REk93acdMZ4f4TL1,web,ORDER COMPLETED,order_completed
2f99f1981bd152cc2b1131703db43ccc,2025-08-26T15:21:04.000000Z,2025-08-26T15:21:04.000000Z,2025-08-26T15:21:04.000000Z,2025-08-26T15:21:04.000000Z,2025-08-26T15:21:04.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1754808622,cindymiller@example.com,XOlIg5YOSYcuI7Yg,web,CART ADD,cart_add
2f99f1981bd152cc2b1131703db43ccc,2025-08-26T15:21:26.000000Z,2025-08-26T15:21:26.000000Z,2025-08-26T15:21:26.000000Z,2025-08-26T15:21:26.000000Z,2025-08-26T15:21:26.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1754808622,cindymiller@example.com,IdThilSx3qdPidmP,web,LOGIN,login
2f99f1981bd152cc2b1131703db43ccc,2025-08-26T15:58:55.000000Z,2025-08-26T15:58:55.000000Z,2025-08-26T15:58:55.000000Z,2025-08-26T15:58:55.000000Z,2025-08-26T15:58:55.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1754808622,cindymiller@example.com,5u8B7BFH15jI20TZ,web,ORDER COMPLETED,order_completed
e5470a417db010f5b0696ee888094592,2024-12-02T09:12:59.000000Z,2024-12-02T09:12:59.000000Z,2024-12-02T09:12:59.000000Z,2024-12-02T09:12:59.000000Z,2024-12-02T09:12:59.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1731625765,,alToFiTOv2Bahgpv,web,CART ADD,cart_add
e5470a417db010f5b0696ee888094592,2024-12-02T09:14:52.000000Z,2024-12-02T09:14:52.000000Z,2024-12-02T09:14:52.000000Z,2024-12-02T09:14:52.000000Z,2024-12-02T09:14:52.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1731625765,,HWX6e6ipYngX1oZP,web,LOGIN,login
e5470a417db010f5b0696ee888094592,2024-12-02T15:06:57.000000Z,2024-12-02T15:06:57.000000Z,2024-12-02T15:06:57.000000Z,2024-12-02T15:06:57.000000Z,2024-12-02T15:06:57.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1731625765,salazar.brandon906@example.org,Z9GNZBG3dNnhOxGK,web,ORDER COMPLETED,order_completed
e5470a417db010f5b0696ee888094592,2025-02-07T19:56:10.000000Z,2025-02-07T19:56:10.000000Z,2025-02-07T19:56:10.000000Z,2025-02-07T19:56:10.000000Z,2025-02-07T19:56:10.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1737802917,salazar.brandon906@example.org,UqmILbCFLjQPoknL,web,CART ADD,cart_add
e5470a417db010f5b0696ee888094592,2025-02-07T19:56:45.000000Z,2025-02-07T19:56:45.000000Z,2025-02-07T19:56:45.000000Z,2025-02-07T19:56:45.000000Z,2025-02-07T19:56:45.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1737802917,salazar.brandon906@example.org,9mYXiiIvTbx1XYqU,web,LOGIN,login
e5470a417db010f5b0696ee888094592,2025-02-08T03:07:33.000000Z,2025-02-08T03:07:33.000000Z,2025-02-08T03:07:33.000000Z,2025-02-08T03:07:33.000000Z,2025-02-08T03:07:33.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1737802917,salazar.brandon906@example.org,ticzUGXCEjUNoTsm,web,ORDER COMPLETED,order_completed
75b43a501b1eed4f49258e1dc76ea562,2024-10-29T14:05:30.000000Z,2024-10-29T14:05:30.000000Z,2024-10-29T14:05:30.000000Z,2024-10-29T14:05:30.000000Z,2024-10-29T14:05:30.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1728808469,,PyTE53tYhpzlKx6v,web,SIGNUP,signup
75b43a501b1eed4f49258e1dc76ea562,2024-10-29T16:22:59.000000Z,2024-10-29T16:22:59.000000Z,2024-10-29T16:22:59.000000Z,2024-10-29T16:22:59.000000Z,2024-10-29T16:22:59.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1728808469,sweeney.shawn993@example.org,70GIyCjvsiNY35wS,web,CART ADD,cart_add
75b43a501b1eed4f49258e1dc76ea562,2024-11-23T23:42:58.000000Z,2024-11-23T23:42:58.000000Z,2024-11-23T23:42:58.000000Z,2024-11-23T23:42:58.000000Z,2024-11-23T23:42:58.000000Z,ppc,cdasareravf,cmpn_830,bing,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1732126319,sweeney.shawn993@example.org,BNVFOKlk6UwmZ7jf,web,SIGNUP,signup
75b43a501b1eed4f49258e1dc76ea562,2024-11-24T01:08:02.000000Z,2024-11-24T01:08:02.000000Z,2024-11-24T01:08:02.000000Z,2024-11-24T01:08:02.000000Z,2024-11-24T01:08:02.000000Z,ppc,cdasareravf,cmpn_830,bing,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1732126319,sweeney.shawn993@example.org,YVvk7hcI5znlqIyw,web,CART ADD,cart_add
75b43a501b1eed4f49258e1dc76ea562,2025-01-04T05:41:36.000000Z,2025-01-04T05:41:36.000000Z,2025-01-04T05:41:36.000000Z,2025-01-04T05:41:36.000000Z,2025-01-04T05:41:36.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1734307862,sweeney.shawn993@example.org,Nn7KddI7mY8dQGz3,web,SIGNUP,signup
75b43a501b1eed4f49258e1dc76ea562,2025-01-04T08:14:43.000000Z,2025-01-04T08:14:43.000000Z,2025-01-04T08:14:43.000000Z,2025-01-04T08:14:43.000000Z,2025-01-04T08:14:43.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1734307862,sweeney.shawn993@example.org,LpRccQVh8COxUaER,web,CART ADD,cart_add
75b43a501b1eed4f49258e1dc76ea562,2025-03-05T14:38:43.000000Z,2025-03-05T14:38:43.000000Z,2025-03-05T14:38:43.000000Z,2025-03-05T14:38:43.000000Z,2025-03-05T14:38:43.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1739610523,sweeney.shawn993@example.org,TDZ4IwnZPrGHBW9K,web,SIGNUP,signup
75b43a501b1eed4f49258e1dc76ea562,2025-03-05T17:22:34.000000Z,2025-03-05T17:22:34.000000Z,2025-03-05T17:22:34.000000Z,2025-03-05T17:22:34.000000Z,2025-03-05T17:22:34.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1739610523,sweeney.shawn993@example.org,fU2robiuuPWO1NZm,web,CART ADD,cart_add
54be871f746649463a929ba08df6278d,2024-11-23T18:07:07.000000Z,2024-11-23T18:07:07.000000Z,2024-11-23T18:07:07.000000Z,2024-11-23T18:07:07.000000Z,2024-11-23T18:07:07.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1731664547,,sTtuEVOveNocbkCa,web,CART ADD,cart_add
54be871f746649463a929ba08df6278d,2025-01-25T01:00:45.000000Z,2025-01-25T01:00:45.000000Z,2025-01-25T01:00:45.000000Z,2025-01-25T01:00:45.000000Z,2025-01-25T01:00:45.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1736783407,,gGy6NNboqOufoQQN,web,CART ADD,cart_add
39284eca1e174688b8dccd4218c76005,2024-11-01T02:11:25.000000Z,2024-11-01T02:11:25.000000Z,2024-11-01T02:11:25.000000Z,2024-11-01T02:11:25.000000Z,2024-11-01T02:11:25.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1729710266,,GV4PJXnGXpNohV25,web,CART ADD,cart_add
2798abfb1361357b7d0fe2db396ff03f,2024-10-05T10:52:34.000000Z,2024-10-05T10:52:34.000000Z,2024-10-05T10:52:34.000000Z,2024-10-05T10:52:34.000000Z,2024-10-05T10:52:34.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1727846482,,3SOHeY6rNVNBWaD5,web,SIGNUP,signup
2798abfb1361357b7d0fe2db396ff03f,2024-10-05T13:30:07.000000Z,2024-10-05T13:30:07.000000Z,2024-10-05T13:30:07.000000Z,2024-10-05T13:30:07.000000Z,2024-10-05T13:30:07.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1727846482,seanfuller@example.com,phvDZGq9J1bR6Co7,web,CART ADD,cart_add
2798abfb1361357b7d0fe2db396ff03f,2024-11-01T14:23:07.000000Z,2024-11-01T14:23:07.000000Z,2024-11-01T14:23:07.000000Z,2024-11-01T14:23:07.000000Z,2024-11-01T14:23:07.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1730019187,seanfuller@example.com,grZxZkKxOyMp5tJh,web,SIGNUP,signup
2798abfb1361357b7d0fe2db396ff03f,2024-11-01T16:20:35.000000Z,2024-11-01T16:20:35.000000Z,2024-11-01T16:20:35.000000Z,2024-11-01T16:20:35.000000Z,2024-11-01T16:20:35.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1730019187,seanfuller@example.com,CEBObEyTFOWrWcNW,web,CART ADD,cart_add
2f0f7d0383268ac0e501a3f3e7aaa40d,2024-11-02T11:31:17.000000Z,2024-11-02T11:31:17.000000Z,2024-11-02T11:31:17.000000Z,2024-11-02T11:31:17.000000Z,2024-11-02T11:31:17.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1728785282,,vuiXOaA3meCehN1A,web,CART ADD,cart_add
2f0f7d0383268ac0e501a3f3e7aaa40d,2024-11-02T11:33:13.000000Z,2024-11-02T11:33:13.000000Z,2024-11-02T11:33:13.000000Z,2024-11-02T11:33:13.000000Z,2024-11-02T11:33:13.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1728785282,,h4pBJaZFg8E60X0I,web,LOGIN,login
2f0f7d0383268ac0e501a3f3e7aaa40d,2024-11-02T17:34:40.000000Z,2024-11-02T17:34:40.000000Z,2024-11-02T17:34:40.000000Z,2024-11-02T17:34:40.000000Z,2024-11-02T17:34:40.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1728785282,richardlopez@example.com,uOBoE0yxlJSydKA4,web,ORDER COMPLETED,order_completed
2f0f7d0383268ac0e501a3f3e7aaa40d,2024-12-10T06:37:32.000000Z,2024-12-10T06:37:32.000000Z,2024-12-10T06:37:32.000000Z,2024-12-10T06:37:32.000000Z,2024-12-10T06:37:32.000000Z,ppc,53454fasdf,cmpn_232,bing,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1733430160,richardlopez@example.com,kkj8hOggEcvkN9d5,web,CART ADD,cart_add
2f0f7d0383268ac0e501a3f3e7aaa40d,2024-12-10T06:38:47.000000Z,2024-12-10T06:38:47.000000Z,2024-12-10T06:38:47.000000Z,2024-12-10T06:38:47.000000Z,2024-12-10T06:38:47.000000Z,ppc,53454fasdf,cmpn_232,bing,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1733430160,richardlopez@example.com,S3Zqr65zDLuziWlS,web,LOGIN,login
2f0f7d0383268ac0e501a3f3e7aaa40d,2024-12-10T12:10:54.000000Z,2024-12-10T12:10:54.000000Z,2024-12-10T12:10:54.000000Z,2024-12-10T12:10:54.000000Z,2024-12-10T12:10:54.000000Z,ppc,53454fasdf,cmpn_232,bing,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1733430160,richardlopez@example.com,usnB7jkQ44anfbCR,web,ORDER COMPLETED,order_completed
2f0f7d0383268ac0e501a3f3e7aaa40d,2024-12-30T15:33:54.000000Z,2024-12-30T15:33:54.000000Z,2024-12-30T15:33:54.000000Z,2024-12-30T15:33:54.000000Z,2024-12-30T15:33:54.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1735113294,richardlopez@example.com,qwUF3WjUl93xBadH,web,CART ADD,cart_add
2f0f7d0383268ac0e501a3f3e7aaa40d,2024-12-30T15:35:22.000000Z,2024-12-30T15:35:22.000000Z,2024-12-30T15:35:22.000000Z,2024-12-30T15:35:22.000000Z,2024-12-30T15:35:22.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1735113294,richardlopez@example.com,qDD5LHE1qCxE7hMw,web,LOGIN,login
2f0f7d0383268ac0e501a3f3e7aaa40d,2024-12-30T18:59:58.000000Z,2024-12-30T18:59:58.000000Z,2024-12-30T18:59:58.000000Z,2024-12-30T18:59:58.000000Z,2024-12-30T18:59:58.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1735113294,richardlopez@example.com,yahiS0tr9Em5a5jh,web,ORDER COMPLETED,order_completed
2f0f7d0383268ac0e501a3f3e7aaa40d,2025-02-04T01:21:20.000000Z,2025-02-04T01:21:20.000000Z,2025-02-04T01:21:20.000000Z,2025-02-04T01:21:20.000000Z,2025-02-04T01:21:20.000000Z,paidsocial,gts23ds,cmpn_125,twitter,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1736965018,richardlopez@example.com,dSSwxp4T8H6sLlOw,web,CART ADD,cart_add
2f0f7d0383268ac0e501a3f3e7aaa40d,2025-02-04T01:22:10.000000Z,2025-02-04T01:22:10.000000Z,2025-02-04T01:22:10.000000Z,2025-02-04T01:22:10.000000Z,2025-02-04T01:22:10.000000Z,paidsocial,gts23ds,cmpn_125,twitter,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1736965018,richardlopez@example.com,8M3KuXXu8xwQ0wnM,web,LOGIN,login
2f0f7d0383268ac0e501a3f3e7aaa40d,2025-02-04T11:32:10.000000Z,2025-02-04T11:32:10.000000Z,2025-02-04T11:32:10.000000Z,2025-02-04T11:32:10.000000Z,2025-02-04T11:32:10.000000Z,paidsocial,gts23ds,cmpn_125,twitter,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1736965018,richardlopez@example.com,U8n4TrjR7MlS2z14,web,ORDER COMPLETED,order_completed
2f0f7d0383268ac0e501a3f3e7aaa40d,2025-04-10T21:14:12.000000Z,2025-04-10T21:14:12.000000Z,2025-04-10T21:14:12.000000Z,2025-04-10T21:14:12.000000Z,2025-04-10T21:14:12.000000Z,ppc,53454fasdf,cmpn_232,google,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1743167650,richardlopez@example.com,yCOZPY7x04k0fi1X,web,CART ADD,cart_add
2f0f7d0383268ac0e501a3f3e7aaa40d,2025-04-10T21:14:31.000000Z,2025-04-10T21:14:31.000000Z,2025-04-10T21:14:31.000000Z,2025-04-10T21:14:31.000000Z,2025-04-10T21:14:31.000000Z,ppc,53454fasdf,cmpn_232,google,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1743167650,richardlopez@example.com,xVGbkIcbFlGa3hT8,web,LOGIN,login
2f0f7d0383268ac0e501a3f3e7aaa40d,2025-04-11T02:59:26.000000Z,2025-04-11T02:59:26.000000Z,2025-04-11T02:59:26.000000Z,2025-04-11T02:59:26.000000Z,2025-04-11T02:59:26.000000Z,ppc,53454fasdf,cmpn_232,google,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1743167650,richardlopez@example.com,F93Bf6yTNyAMCU0R,web,ORDER COMPLETED,order_completed
2f0f7d0383268ac0e501a3f3e7aaa40d,2025-06-12T10:25:46.000000Z,2025-06-12T10:25:46.000000Z,2025-06-12T10:25:46.000000Z,2025-06-12T10:25:46.000000Z,2025-06-12T10:25:46.000000Z,ppc,gfaa4rvdsa,cmpn_533,google,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1748656166,richardlopez@example.com,MlFb9TYKvk5hi0E1,web,CART ADD,cart_add
2f0f7d0383268ac0e501a3f3e7aaa40d,2025-06-12T10:26:59.000000Z,2025-06-12T10:26:59.000000Z,2025-06-12T10:26:59.000000Z,2025-06-12T10:26:59.000000Z,2025-06-12T10:26:59.000000Z,ppc,gfaa4rvdsa,cmpn_533,google,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1748656166,richardlopez@example.com,LTcP1FcamlUojFWk,web,LOGIN,login
2f0f7d0383268ac0e501a3f3e7aaa40d,2025-06-12T10:48:00.000000Z,2025-06-12T10:48:00.000000Z,2025-06-12T10:48:00.000000Z,2025-06-12T10:48:00.000000Z,2025-06-12T10:48:00.000000Z,ppc,gfaa4rvdsa,cmpn_533,google,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1748656166,richardlopez@example.com,6dVYETgSAF95f5Vp,web,ORDER COMPLETED,order_completed
04bb570dc8340488af16b4e8dc1ae2ab,2024-11-11T01:36:59.000000Z,2024-11-11T01:36:59.000000Z,2024-11-11T01:36:59.000000Z,2024-11-11T01:36:59.000000Z,2024-11-11T01:36:59.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1731261788,,Br3qg7SsTal9Sih0,web,CART ADD,cart_add
37d140e93810fa5d7bdcd2bf49a7aa45,2024-10-24T16:02:30.000000Z,2024-10-24T16:02:30.000000Z,2024-10-24T16:02:30.000000Z,2024-10-24T16:02:30.000000Z,2024-10-24T16:02:30.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1728459996,,CTnwi97rM7bhTLjc,web,CART ADD,cart_add
37d140e93810fa5d7bdcd2bf49a7aa45,2024-10-24T16:02:33.000000Z,2024-10-24T16:02:33.000000Z,2024-10-24T16:02:33.000000Z,2024-10-24T16:02:33.000000Z,2024-10-24T16:02:33.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1728459996,,f5vAUnLQnoneX2zs,web,SIGNUP,signup
37d140e93810fa5d7bdcd2bf49a7aa45,2024-10-24T20:18:24.000000Z,2024-10-24T20:18:24.000000Z,2024-10-24T20:18:24.000000Z,2024-10-24T20:18:24.000000Z,2024-10-24T20:18:24.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1728459996,lewis.james979@example.org,nuWOXgDRj0iM9BKc,web,ORDER COMPLETED,order_completed
37d140e93810fa5d7bdcd2bf49a7aa45,2024-12-05T04:14:34.000000Z,2024-12-05T04:14:34.000000Z,2024-12-05T04:14:34.000000Z,2024-12-05T04:14:34.000000Z,2024-12-05T04:14:34.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1733352204,lewis.james979@example.org,nAi8CI1VaNTR4jja,web,LOGIN,login
37d140e93810fa5d7bdcd2bf49a7aa45,2024-12-05T06:06:39.000000Z,2024-12-05T06:06:39.000000Z,2024-12-05T06:06:39.000000Z,2024-12-05T06:06:39.000000Z,2024-12-05T06:06:39.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1733352204,lewis.james979@example.org,IXiZZqQZtBwQ9WQK,web,CART ADD,cart_add
37d140e93810fa5d7bdcd2bf49a7aa45,2024-12-05T13:34:55.000000Z,2024-12-05T13:34:55.000000Z,2024-12-05T13:34:55.000000Z,2024-12-05T13:34:55.000000Z,2024-12-05T13:34:55.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1733352204,lewis.james979@example.org,zXZElh0MDP09ZFBy,web,ORDER COMPLETED,order_completed
37d140e93810fa5d7bdcd2bf49a7aa45,2025-01-24T01:10:15.000000Z,2025-01-24T01:10:15.000000Z,2025-01-24T01:10:15.000000Z,2025-01-24T01:10:15.000000Z,2025-01-24T01:10:15.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1736962195,lewis.james979@example.org,n0uuHYtjLWk3rAfh,web,CART ADD,cart_add
37d140e93810fa5d7bdcd2bf49a7aa45,2025-01-24T01:10:47.000000Z,2025-01-24T01:10:47.000000Z,2025-01-24T01:10:47.000000Z,2025-01-24T01:10:47.000000Z,2025-01-24T01:10:47.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1736962195,lewis.james979@example.org,240Qbulx9pzRlnGq,web,SIGNUP,signup
37d140e93810fa5d7bdcd2bf49a7aa45,2025-01-24T05:22:49.000000Z,2025-01-24T05:22:49.000000Z,2025-01-24T05:22:49.000000Z,2025-01-24T05:22:49.000000Z,2025-01-24T05:22:49.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1736962195,lewis.james979@example.org,KAX7malhYOCETYQg,web,ORDER COMPLETED,order_completed
37d140e93810fa5d7bdcd2bf49a7aa45,2025-03-13T14:55:00.000000Z,2025-03-13T14:55:00.000000Z,2025-03-13T14:55:00.000000Z,2025-03-13T14:55:00.000000Z,2025-03-13T14:55:00.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1741853749,lewis.james979@example.org,DkhSi5zTbEErpLeL,web,CART ADD,cart_add
37d140e93810fa5d7bdcd2bf49a7aa45,2025-04-24T21:41:37.000000Z,2025-04-24T21:41:37.000000Z,2025-04-24T21:41:37.000000Z,2025-04-24T21:41:37.000000Z,2025-04-24T21:41:37.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1744804560,lewis.james979@example.org,fsUHT4c8vqbnEuk2,web,CART ADD,cart_add
37d140e93810fa5d7bdcd2bf49a7aa45,2025-04-24T21:43:22.000000Z,2025-04-24T21:43:22.000000Z,2025-04-24T21:43:22.000000Z,2025-04-24T21:43:22.000000Z,2025-04-24T21:43:22.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1744804560,lewis.james979@example.org,N9ifSCWEnehb3vB1,web,SIGNUP,signup
37d140e93810fa5d7bdcd2bf49a7aa45,2025-04-25T02:09:07.000000Z,2025-04-25T02:09:07.000000Z,2025-04-25T02:09:07.000000Z,2025-04-25T02:09:07.000000Z,2025-04-25T02:09:07.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1744804560,lewis.james979@example.org,PeTUrKN7dM5SjepS,web,ORDER COMPLETED,order_completed
